split,method,seed,goal_success,success_auc,late_success,unsafe_failure,stale_execution,refresh_rate,probe_rate,abstain_rate,total_cost,half_life_error,calibration_error,risk_upper,hazard_score,safety_utility,rows,stress_axis,stress_level
combined_micro_shift,conformal_risk_gate,8,0.81875,0.82258,0.85000,0.00625,0.00000,0.20625,0.53125,0.00000,1.10941,0.13188,0.30340,0.34098,0.14838,0.79793,160,sensor_noise,1.00
combined_micro_shift,conformal_risk_gate,9,0.86250,0.86774,0.80000,0.00000,0.00000,0.19375,0.60000,0.00000,1.10737,0.12866,0.28412,0.34558,0.15366,0.84747,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,0,0.86250,0.86129,0.82500,0.00000,0.00000,0.20000,0.60000,0.00000,1.10900,0.12668,0.28048,0.30617,0.15076,0.84724,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,1,0.78750,0.78387,0.82500,0.00000,0.00000,0.19375,0.55625,0.00000,1.10322,0.12437,0.31431,0.30824,0.15371,0.77305,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,2,0.81250,0.81290,0.67500,0.00000,0.00000,0.20625,0.55000,0.00000,1.10587,0.12976,0.30352,0.30964,0.14781,0.79768,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,3,0.78750,0.78710,0.75000,0.01250,0.00000,0.18750,0.58125,0.00000,1.11459,0.14130,0.31831,0.30714,0.15240,0.76046,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,4,0.81250,0.81613,0.80000,0.00000,0.00000,0.19375,0.57500,0.00000,1.10500,0.13459,0.30853,0.30204,0.14965,0.79780,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,5,0.86250,0.86452,0.87500,0.00000,0.00000,0.16875,0.63125,0.00000,1.10384,0.13749,0.28748,0.30576,0.15932,0.84796,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,6,0.81875,0.82581,0.80000,0.00625,0.00000,0.20000,0.56250,0.00000,1.11075,0.13611,0.30900,0.30753,0.14928,0.79775,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,7,0.81250,0.81290,0.80000,0.00625,0.00000,0.18750,0.61250,0.00000,1.11225,0.13377,0.30255,0.30957,0.15322,0.79129,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,8,0.83750,0.83548,0.75000,0.00000,0.00000,0.20000,0.54375,0.00000,1.10366,0.13905,0.29420,0.30785,0.15236,0.82299,160,sensor_noise,1.00
combined_micro_shift,ensemble_uncertainty_gate,9,0.80625,0.80000,0.72500,0.00000,0.00000,0.18750,0.60000,0.00000,1.10575,0.13508,0.30990,0.31096,0.15467,0.79145,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,0,0.82500,0.81935,0.90000,0.00000,0.00000,0.25000,0.63125,0.00000,1.12497,0.23135,0.29199,0.33061,0.15880,0.80750,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,1,0.88125,0.88387,0.77500,0.00625,0.00000,0.26875,0.60000,0.00000,1.13219,0.24394,0.26291,0.32815,0.15269,0.85724,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,2,0.81250,0.81290,0.82500,0.00000,0.00000,0.26250,0.63125,0.00000,1.12822,0.24598,0.30236,0.33282,0.15335,0.79455,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,3,0.78750,0.78710,0.72500,0.00000,0.00000,0.26875,0.58125,0.00000,1.12509,0.23783,0.31598,0.32602,0.14928,0.76999,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,4,0.80625,0.80000,0.80000,0.00000,0.00000,0.24375,0.59375,0.00000,1.11978,0.23332,0.30174,0.32536,0.15542,0.78948,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,5,0.81250,0.80968,0.85000,0.00000,0.00000,0.23750,0.62500,0.00000,1.12112,0.22564,0.30526,0.32313,0.15321,0.79554,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,6,0.84375,0.84194,0.82500,0.00625,0.00000,0.26875,0.58125,0.00000,1.13041,0.25107,0.28087,0.33048,0.15430,0.81999,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,7,0.83750,0.83548,0.87500,0.00000,0.00000,0.26250,0.61875,0.00000,1.12703,0.24854,0.28895,0.33169,0.15659,0.81972,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,8,0.82500,0.81935,0.90000,0.00000,0.00000,0.27500,0.56250,0.00000,1.12494,0.23729,0.29391,0.33052,0.15690,0.80751,160,sensor_noise,1.00
combined_micro_shift,bayesian_skill_survival,9,0.83750,0.83548,0.82500,0.00000,0.00000,0.25625,0.63750,0.00000,1.12719,0.23787,0.28772,0.33152,0.15495,0.81969,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,0,0.87500,0.87419,0.90000,0.00000,0.00000,0.71875,0.28125,0.00000,1.21359,0.16183,0.23922,0.37495,0.08062,0.84510,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,1,0.84375,0.84839,0.75000,0.00000,0.00000,0.75000,0.25000,0.00000,1.21875,0.17331,0.26111,0.37412,0.07773,0.81312,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,2,0.90000,0.90000,0.95000,0.00625,0.00000,0.75000,0.25000,0.00000,1.22406,0.17755,0.22288,0.37923,0.07927,0.86313,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,3,0.83750,0.83548,0.70000,0.00000,0.00000,0.70625,0.29375,0.00000,1.21153,0.17757,0.26478,0.37501,0.08034,0.80789,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,4,0.85000,0.84839,0.90000,0.00000,0.00000,0.70625,0.29375,0.00000,1.21153,0.17792,0.25661,0.37088,0.07956,0.82039,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,5,0.84375,0.84516,0.85000,0.00000,0.00000,0.75000,0.25000,0.00000,1.21875,0.16862,0.25969,0.36848,0.07699,0.81312,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,6,0.88125,0.87742,0.92500,0.00000,0.00000,0.73750,0.26250,0.00000,1.21669,0.18034,0.23320,0.37557,0.07761,0.85091,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,7,0.83750,0.83871,0.85000,0.00000,0.00000,0.73125,0.26875,0.00000,1.21566,0.17994,0.26393,0.37598,0.07829,0.80731,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,8,0.83750,0.83548,0.80000,0.00000,0.00000,0.71250,0.28125,0.00000,1.21197,0.17445,0.26611,0.37629,0.08155,0.80782,160,sensor_noise,1.00
combined_micro_shift,cvar_lifetime_guard,9,0.85000,0.84839,0.87500,0.00000,0.00000,0.71875,0.28125,0.00000,1.21359,0.17750,0.25733,0.37769,0.08046,0.82010,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,0,0.86875,0.86452,0.90000,0.00000,0.00000,0.16875,0.61875,0.00000,1.10266,0.14094,0.26910,0.31620,0.14307,0.85438,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,1,0.77500,0.78065,0.80000,0.00625,0.00000,0.16875,0.55625,0.00000,1.10203,0.13114,0.32322,0.32062,0.15109,0.75522,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,2,0.80000,0.80323,0.77500,0.00000,0.00000,0.16875,0.57500,0.00000,1.09850,0.13145,0.30545,0.32452,0.14934,0.78621,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,3,0.82500,0.82258,0.77500,0.00000,0.00000,0.16250,0.61250,0.00000,1.10044,0.15573,0.29444,0.31931,0.14894,0.81094,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,4,0.81250,0.81290,0.77500,0.00000,0.00000,0.16250,0.58125,0.00000,1.09747,0.14181,0.29642,0.31487,0.14880,0.79885,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,5,0.80000,0.80000,0.72500,0.00625,0.00000,0.16250,0.60000,0.00000,1.10456,0.15740,0.30677,0.31356,0.14799,0.77986,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,6,0.79375,0.79677,0.75000,0.00625,0.00000,0.16875,0.56250,0.00000,1.10262,0.12772,0.32045,0.31982,0.14637,0.77388,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,7,0.80000,0.80000,0.80000,0.00625,0.00000,0.17500,0.59375,0.00000,1.10722,0.14080,0.30535,0.32119,0.14912,0.77949,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,8,0.86875,0.86774,0.82500,0.00000,0.00000,0.17500,0.59375,0.00000,1.10191,0.15019,0.26395,0.32209,0.15422,0.85448,160,sensor_noise,1.00
combined_micro_shift,skill_half_life_scheduler_v5,9,0.82500,0.81935,0.80000,0.00000,0.00000,0.18125,0.56875,0.00000,1.10116,0.13535,0.28590,0.31969,0.14382,0.81084,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,0,0.83125,0.84194,0.75000,0.00625,0.00000,0.19375,0.56875,0.00000,1.10972,0.00000,0.28053,0.18365,0.14302,0.81039,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,1,0.83750,0.83871,0.92500,0.00000,0.00000,0.20000,0.51875,0.00000,1.10128,0.00000,0.27580,0.17841,0.13978,0.82332,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,2,0.82500,0.82258,0.77500,0.00000,0.00000,0.20000,0.53125,0.00000,1.10247,0.00000,0.28713,0.18182,0.14023,0.81065,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,3,0.83125,0.83226,0.80000,0.00000,0.00000,0.19375,0.55000,0.00000,1.10263,0.00000,0.27936,0.18013,0.14183,0.81688,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,4,0.83750,0.83226,0.87500,0.00000,0.00000,0.19375,0.53750,0.00000,1.10144,0.00000,0.27571,0.17694,0.14065,0.82330,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,5,0.88750,0.88710,0.90000,0.00000,0.00000,0.19375,0.53125,0.00000,1.10084,0.00000,0.24319,0.17765,0.14087,0.87338,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,6,0.83125,0.82903,0.67500,0.00625,0.00000,0.20625,0.51875,0.00000,1.10822,0.00000,0.27818,0.17958,0.14081,0.81060,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,7,0.81250,0.80968,0.77500,0.00000,0.00000,0.20000,0.54375,0.00000,1.10366,0.00000,0.29040,0.17926,0.14092,0.79799,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,8,0.86875,0.86774,0.87500,0.00000,0.00000,0.20000,0.54375,0.00000,1.10366,0.00000,0.25967,0.18240,0.14221,0.85424,160,sensor_noise,1.00
combined_micro_shift,oracle_shift_aware_scheduler,9,0.81250,0.81290,0.77500,0.00000,0.00000,0.18750,0.56250,0.00000,1.10219,0.00000,0.29518,0.18328,0.14227,0.79819,160,sensor_noise,1.00
combined_micro_shift,domain_randomized_clone,0,0.51875,0.51613,0.30000,0.15625,0.56875,0.00000,0.00000,0.00000,1.13281,0.61930,0.42339,0.34278,0.40339,0.16928,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,1,0.42500,0.42581,0.20000,0.20000,0.56250,0.00000,0.00000,0.00000,1.17000,0.58980,0.44861,0.34393,0.40658,0.03395,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,2,0.53750,0.53548,0.25000,0.21875,0.57500,0.00000,0.00000,0.00000,1.18594,0.58921,0.42701,0.34655,0.40754,0.12347,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,3,0.55625,0.56129,0.25000,0.18750,0.57500,0.00000,0.00000,0.00000,1.15938,0.59228,0.42428,0.34466,0.40621,0.17344,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,4,0.50625,0.50000,0.22500,0.18750,0.57500,0.00000,0.00000,0.00000,1.15938,0.59417,0.42443,0.34069,0.40236,0.12344,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,5,0.54375,0.54194,0.32500,0.21250,0.59375,0.00000,0.00000,0.00000,1.18063,0.59883,0.43065,0.34242,0.40404,0.12959,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,6,0.60000,0.60323,0.35000,0.20625,0.58750,0.00000,0.00000,0.00000,1.17531,0.60948,0.41737,0.34481,0.40432,0.19421,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,7,0.50625,0.49677,0.42500,0.18750,0.58750,0.00000,0.00000,0.00000,1.15938,0.61975,0.46006,0.33584,0.39841,0.11919,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,8,0.50625,0.50323,0.25000,0.23750,0.58125,0.00000,0.00000,0.00000,1.20187,0.61784,0.42563,0.34386,0.40408,0.07136,160,sensor_noise,1.25
combined_micro_shift,domain_randomized_clone,9,0.48125,0.48065,0.35000,0.20625,0.57500,0.00000,0.00000,0.00000,1.17531,0.62117,0.44825,0.34831,0.40592,0.07971,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,0,0.76250,0.76452,0.65000,0.00000,0.00000,0.20625,0.63750,0.00000,1.11419,0.14233,0.33531,0.36146,0.15092,0.74651,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,1,0.85000,0.85161,0.80000,0.00000,0.00000,0.21250,0.61250,0.00000,1.11344,0.14200,0.28545,0.35907,0.14704,0.83412,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,2,0.83750,0.83226,0.95000,0.00000,0.00000,0.21875,0.59375,0.00000,1.11328,0.14840,0.29288,0.36133,0.14731,0.82164,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,3,0.79375,0.79355,0.82500,0.00625,0.00000,0.23125,0.58125,0.00000,1.12066,0.15872,0.31401,0.35809,0.14322,0.77136,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,4,0.81875,0.81613,0.82500,0.00625,0.00000,0.20000,0.64375,0.00000,1.11847,0.13785,0.30776,0.35852,0.14818,0.79666,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,5,0.80000,0.79355,0.80000,0.00625,0.00000,0.21250,0.62500,0.00000,1.11994,0.15018,0.31390,0.35842,0.14625,0.77771,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,6,0.79375,0.79355,0.75000,0.00625,0.00000,0.23750,0.56875,0.00000,1.12109,0.14462,0.31807,0.35969,0.14426,0.77130,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,7,0.77500,0.77742,0.80000,0.00000,0.00000,0.21250,0.57500,0.00000,1.10988,0.14633,0.33226,0.35225,0.14148,0.75962,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,8,0.81875,0.82258,0.77500,0.00000,0.00000,0.21875,0.60625,0.00000,1.11447,0.14927,0.30984,0.36029,0.14708,0.80272,160,sensor_noise,1.25
combined_micro_shift,conformal_risk_gate,9,0.75000,0.74839,0.85000,0.00625,0.00000,0.22500,0.60625,0.00000,1.12141,0.14570,0.34421,0.36445,0.14837,0.72750,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,0,0.80000,0.79355,0.90000,0.00000,0.00000,0.20625,0.59375,0.00000,1.11003,0.15377,0.31209,0.32400,0.15018,0.78460,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,1,0.86250,0.85806,0.80000,0.00625,0.00000,0.20625,0.60625,0.00000,1.11653,0.14605,0.27400,0.32290,0.14885,0.84069,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,2,0.84375,0.84839,0.80000,0.00000,0.00000,0.21250,0.59375,0.00000,1.11166,0.15285,0.29445,0.32628,0.15132,0.82812,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,3,0.85000,0.84839,0.77500,0.00000,0.00000,0.22500,0.57500,0.00000,1.11312,0.15916,0.27881,0.31985,0.14089,0.83416,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,4,0.85000,0.85484,0.87500,0.00625,0.00000,0.19375,0.62500,0.00000,1.11506,0.14156,0.28925,0.32305,0.15139,0.82839,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,5,0.83750,0.83548,0.82500,0.00000,0.00000,0.20625,0.63125,0.00000,1.11359,0.14783,0.29554,0.32459,0.15272,0.82160,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,6,0.78750,0.78387,0.80000,0.00000,0.00000,0.23750,0.54375,0.00000,1.11341,0.15710,0.30945,0.32209,0.14318,0.77162,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,7,0.74375,0.74194,0.65000,0.00000,0.00000,0.18750,0.60000,0.00000,1.10575,0.15012,0.34736,0.32034,0.15182,0.72895,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,8,0.81250,0.81935,0.72500,0.00000,0.00000,0.19375,0.62500,0.00000,1.10975,0.15570,0.30721,0.32630,0.15330,0.79714,160,sensor_noise,1.25
combined_micro_shift,ensemble_uncertainty_gate,9,0.80000,0.79355,0.85000,0.00000,0.00000,0.22500,0.60000,0.00000,1.11550,0.15694,0.31495,0.32860,0.15082,0.78383,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,0,0.85625,0.86129,0.82500,0.00000,0.00000,0.30625,0.61250,0.00000,1.13781,0.26229,0.27116,0.34566,0.14949,0.83696,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,1,0.83125,0.83226,0.72500,0.00000,0.00000,0.31875,0.56875,0.00000,1.13691,0.26626,0.28022,0.34372,0.14651,0.81208,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,2,0.81250,0.81290,0.82500,0.00000,0.00000,0.31250,0.58750,0.00000,1.13706,0.27148,0.29730,0.34620,0.14717,0.79331,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,3,0.86250,0.85806,0.82500,0.00000,0.00000,0.29375,0.61250,0.00000,1.13456,0.27084,0.27460,0.34586,0.14894,0.84366,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,4,0.87500,0.88065,0.82500,0.00000,0.00000,0.28750,0.62500,0.00000,1.13413,0.26587,0.25839,0.34245,0.14626,0.85622,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,5,0.85625,0.85484,0.80000,0.00000,0.00000,0.27500,0.60625,0.00000,1.12909,0.27249,0.27118,0.34660,0.15274,0.83818,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,6,0.80625,0.80000,0.82500,0.00000,0.00000,0.28750,0.60000,0.00000,1.13175,0.26375,0.29764,0.34945,0.15396,0.78780,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,7,0.80000,0.79677,0.80000,0.00000,0.00000,0.27500,0.63750,0.00000,1.13206,0.25784,0.30495,0.34195,0.15102,0.78151,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,8,0.82500,0.82258,0.87500,0.00000,0.00000,0.29375,0.61250,0.00000,1.13456,0.26342,0.29136,0.34569,0.14806,0.80616,160,sensor_noise,1.25
combined_micro_shift,bayesian_skill_survival,9,0.86875,0.86452,0.82500,0.00000,0.00000,0.31875,0.61875,0.00000,1.14166,0.25670,0.26165,0.34913,0.14787,0.84892,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,0,0.88750,0.88710,0.87500,0.00000,0.00000,0.82500,0.17500,0.00000,1.23113,0.19430,0.22808,0.39611,0.07572,0.85514,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,1,0.88750,0.89032,0.75000,0.00000,0.00000,0.80625,0.19375,0.00000,1.22803,0.20040,0.22910,0.39589,0.07618,0.85558,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,2,0.83125,0.82581,0.90000,0.00625,0.00000,0.84375,0.15625,0.00000,1.23953,0.20905,0.26804,0.39784,0.07578,0.79222,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,3,0.82500,0.82581,0.80000,0.00000,0.00000,0.81875,0.18125,0.00000,1.23009,0.21382,0.27277,0.39719,0.07694,0.79279,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,4,0.87500,0.87742,0.85000,0.00000,0.00000,0.83125,0.16875,0.00000,1.23216,0.20280,0.23568,0.39431,0.07528,0.84250,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,5,0.83750,0.83871,0.80000,0.00000,0.00000,0.86250,0.13750,0.00000,1.23731,0.21117,0.26130,0.39408,0.07303,0.80428,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,6,0.86875,0.86774,0.87500,0.00000,0.00000,0.82500,0.17500,0.00000,1.23113,0.20092,0.24212,0.39730,0.07497,0.83639,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,7,0.81250,0.80645,0.72500,0.00000,0.00000,0.86250,0.13750,0.00000,1.23731,0.19300,0.27894,0.38962,0.07169,0.77928,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,8,0.88125,0.88387,0.85000,0.00000,0.00000,0.86875,0.13125,0.00000,1.23834,0.19986,0.23137,0.39580,0.07358,0.84788,160,sensor_noise,1.25
combined_micro_shift,cvar_lifetime_guard,9,0.83750,0.83226,0.82500,0.00000,0.00000,0.83750,0.16250,0.00000,1.23319,0.19915,0.26331,0.40094,0.07687,0.80485,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,0,0.85000,0.84516,0.85000,0.00000,0.00000,0.16875,0.60000,0.00000,1.10087,0.14922,0.27929,0.33979,0.15126,0.83588,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,1,0.79375,0.78710,0.75000,0.00625,0.00000,0.16875,0.61250,0.00000,1.10737,0.15020,0.31207,0.33789,0.14903,0.77322,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,2,0.83750,0.83226,0.85000,0.00000,0.00000,0.16875,0.63125,0.00000,1.10384,0.13897,0.28483,0.34031,0.14913,0.82296,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,3,0.79375,0.79677,0.72500,0.00000,0.00000,0.18750,0.57500,0.00000,1.10338,0.16328,0.31090,0.33732,0.14633,0.77928,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,4,0.78750,0.78387,0.82500,0.01250,0.00000,0.18125,0.56875,0.00000,1.11178,0.14186,0.30797,0.33584,0.14662,0.76085,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,5,0.76250,0.76129,0.72500,0.00000,0.00000,0.17500,0.56875,0.00000,1.09953,0.15067,0.32546,0.33882,0.15150,0.74857,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,6,0.78750,0.78387,0.82500,0.00625,0.00000,0.18750,0.56250,0.00000,1.10750,0.14574,0.30700,0.33843,0.14517,0.76695,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,7,0.84375,0.83871,0.82500,0.00000,0.00000,0.16875,0.54375,0.00000,1.09553,0.15939,0.27780,0.33316,0.14780,0.83038,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,8,0.81250,0.80968,0.75000,0.00625,0.00000,0.17500,0.58750,0.00000,1.10662,0.16342,0.29649,0.33778,0.14663,0.79207,160,sensor_noise,1.25
combined_micro_shift,skill_half_life_scheduler_v5,9,0.83125,0.83226,0.82500,0.00000,0.00000,0.17500,0.64375,0.00000,1.10666,0.14361,0.29071,0.34333,0.14888,0.81632,160,sensor_noise,1.25
combined_micro_shift,oracle_shift_aware_scheduler,0,0.84375,0.84194,0.82500,0.00000,0.00000,0.19375,0.55625,0.00000,1.10322,0.00000,0.27609,0.18239,0.14144,0.82930,160,sensor_noise,1.25
combined_micro_shift,oracle_shift_aware_scheduler,1,0.83750,0.83548,0.90000,0.00000,0.00000,0.20000,0.52500,0.00000,1.10188,0.00000,0.28075,0.17773,0.14063,0.82324,160,sensor_noise,1.25
combined_micro_shift,oracle_shift_aware_scheduler,2,0.88125,0.88387,0.90000,0.00000,0.00000,0.20625,0.52500,0.00000,1.10350,0.00000,0.24949,0.17982,0.14179,0.86676,160,sensor_noise,1.25
combined_micro_shift,oracle_shift_aware_scheduler,3,0.81250,0.81935,0.70000,0.00625,0.00000,0.20000,0.52500,0.00000,1.10719,0.00000,0.29655,0.18005,0.14031,0.79199,160,sensor_noise,1.25
combined_micro_shift,oracle_shift_aware_scheduler,4,0.81875,0.82581,0.80000,0.00000,0.00000,0.19375,0.55625,0.00000,1.10322,0.00000,0.28466,0.17623,0.13995,0.80430,160,sensor_noise,1.25
combined_micro_shift,oracle_shift_aware_scheduler,5,0.91250,0.91290,0.85000,0.00000,0.00000,0.20000,0.54375,0.00000,1.10366,0.00000,0.23256,0.18041,0.14408,0.89799,160,sensor_noise,1.25
