split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,coverage,false_safe,total_cost,predicted_success,calibration_abs_error,true_success_probability,risk_upper,hazard_score,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age,failure_label,risk_budget
contact_mode_chatter,peg_insert,9,2,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.79128,0.79128,0.80195,0.23651,0.09928,13.25766,15.13680,0.12414,0.13672,0.20194,0.08347,2.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,3,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.77721,0.77721,0.77882,0.22212,0.12456,15.63090,15.78668,0.00987,0.11357,0.10565,0.02419,3.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,4,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.68140,0.68140,0.61073,0.39520,0.24445,9.89141,7.81766,0.26526,0.50754,0.34334,0.43089,4.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,5,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.71949,0.71949,0.72772,0.26729,0.20599,15.02506,15.68388,0.04201,0.11710,0.13037,0.02880,5.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,6,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.66460,0.66460,0.69206,0.32540,0.27917,12.70439,14.62839,0.13152,0.15626,0.25080,0.03924,6.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,7,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.69799,0.69799,0.67356,0.26453,0.24108,17.58895,15.04364,0.16920,0.14020,0.04137,0.00000,7.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,8,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.65392,0.65392,0.64395,0.31391,0.30064,15.50687,14.53008,0.06723,0.16019,0.09984,0.05598,8.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,9,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.62773,0.62773,0.62475,0.34102,0.33735,15.15953,14.70867,0.03065,0.15308,0.09692,0.10785,9.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,10,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.55191,0.55191,0.60015,0.41422,0.43837,12.01460,14.47318,0.16987,0.16250,0.28988,0.05952,10.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,11,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.55441,0.55441,0.57553,0.40409,0.43808,13.22819,14.20978,0.06908,0.17340,0.20364,0.08352,11.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,12,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.58771,0.58771,0.55738,0.34834,0.39710,16.43812,14.27679,0.15139,0.17059,0.08198,0.00000,12.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,13,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.51045,0.51045,0.52395,0.43662,0.50037,12.98616,13.50282,0.03826,0.20475,0.21976,0.07848,13.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,14,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.53734,0.53734,0.50502,0.39402,0.46729,15.40847,13.45687,0.14503,0.20691,0.11203,0.03296,14.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,15,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.46192,0.46192,0.47571,0.47203,0.56823,12.37972,12.89717,0.04012,0.23435,0.27077,0.04240,15.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,16,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.47688,0.47688,0.46150,0.44547,0.55066,13.86318,12.99896,0.06648,0.22919,0.19145,0.01682,16.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,17,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.46183,0.46183,0.45528,0.45393,0.57227,13.87507,13.42560,0.03348,0.20838,0.19665,0.00000,17.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,18,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.39621,0.39621,0.42268,0.52686,0.65976,11.57283,12.64140,0.08453,0.24770,0.32807,0.04290,18.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,19,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.39942,0.39942,0.40055,0.51179,0.65748,12.29193,12.30894,0.00138,0.26589,0.29137,0.00000,19.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,20,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.37416,0.37416,0.38327,0.53611,0.69202,11.77091,12.15264,0.03141,0.27478,0.32495,0.00912,20.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,21,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.40174,0.40174,0.36973,0.51976,0.65718,13.59666,12.12038,0.12180,0.27664,0.15228,0.17130,21.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,22,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.33314,0.33314,0.36109,0.58061,0.74817,11.05818,12.26209,0.09818,0.26853,0.36007,0.06894,22.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,23,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.35527,0.35527,0.33861,0.54114,0.72119,12.48213,11.80940,0.05697,0.29513,0.27872,0.00000,23.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,24,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.33332,0.33332,0.31177,0.56636,0.75098,11.96601,11.16671,0.07158,0.33661,0.30110,0.03712,24.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,25,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.33312,0.33312,0.29732,0.55752,0.75265,12.40473,10.98951,0.12878,0.34890,0.28382,0.00000,25.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,26,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.27949,0.27949,0.29448,0.61838,0.82265,10.41947,11.25016,0.07384,0.33096,0.44007,0.00139,26.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,27,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.28176,0.28176,0.28441,0.61066,0.82116,10.87298,11.20171,0.02935,0.33423,0.39971,0.00000,27.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,28,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.27213,0.27213,0.26942,0.62636,0.83448,10.79044,10.92613,0.01242,0.35339,0.38485,0.06352,28.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,29,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.25291,0.25291,0.24424,0.63964,0.85989,10.22803,10.20412,0.00234,0.40851,0.45888,0.00000,29.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,30,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.23509,0.23509,0.24760,0.66026,0.88301,9.69135,10.63716,0.08892,0.37455,0.51413,0.00000,30.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,31,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.24597,0.24597,0.23643,0.64085,0.87092,10.49557,10.44443,0.00490,0.38932,0.43345,0.00000,31.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,32,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.23120,0.23120,0.22145,0.66319,0.89007,10.04586,10.05798,0.00120,0.42063,0.46134,0.04506,32.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,33,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.22196,0.22196,0.20993,0.67565,0.90230,9.83452,9.79305,0.00423,0.44352,0.47543,0.06737,33.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,34,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.22382,0.22382,0.20260,0.66451,0.90124,10.17979,9.68983,0.05056,0.45277,0.45344,0.02930,34.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,35,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.17698,0.17698,0.10215,0.78784,0.95459,7.84583,6.15378,0.27496,0.79470,0.62016,0.40826,35.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,36,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.21401,0.21401,0.18815,0.66892,0.91508,10.11872,9.42836,0.07322,0.47713,0.46903,0.00182,36.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,37,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.20525,0.20525,0.17986,0.67983,0.92634,9.83287,9.21013,0.06761,0.49852,0.49705,0.00556,37.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,38,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.18686,0.18686,0.17443,0.71027,0.94800,8.90924,9.11215,0.02227,0.50846,0.59955,0.02020,38.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,39,conformal_risk_gate,0,0,0,0,0,1,0,0,1.48000,0.18078,0.18078,0.17245,0.71634,0.95549,8.68677,9.17930,0.05366,0.50162,0.63589,0.00000,39.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,0,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.86852,0.86852,0.86976,0.13775,0.00000,14.07152,16.68049,0.15641,0.08468,0.17394,0.00000,0.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,1,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.84252,0.84252,0.84234,0.14152,0.04112,16.50882,16.60420,0.00574,0.08703,0.07433,0.00000,1.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,2,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.80089,0.80089,0.80851,0.20387,0.09331,14.15162,15.13680,0.06509,0.13672,0.20194,0.08347,2.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,3,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.77905,0.77905,0.78558,0.19486,0.12941,15.00547,15.78668,0.04949,0.11357,0.10565,0.02419,3.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,4,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.69043,0.69043,0.61823,0.36255,0.23807,10.19686,7.81766,0.30434,0.50754,0.34334,0.43089,4.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,5,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.72405,0.72405,0.73485,0.23789,0.20629,15.00054,15.68388,0.04357,0.11710,0.13037,0.02880,5.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,6,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.65398,0.65398,0.69939,0.30644,0.30038,11.64263,14.62839,0.20411,0.15626,0.25080,0.03924,6.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,7,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.70073,0.70073,0.68099,0.23630,0.24365,17.37548,15.04364,0.15500,0.14020,0.04137,0.00000,7.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,8,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.66010,0.66010,0.65150,0.28309,0.29783,15.68286,14.53008,0.07934,0.16019,0.09984,0.05598,8.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,9,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.63369,0.63369,0.63236,0.31025,0.33453,15.31748,14.70867,0.04139,0.15308,0.09692,0.10785,9.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,10,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.55637,0.55637,0.60782,0.38421,0.43682,12.07234,14.47318,0.16588,0.16250,0.28988,0.05952,10.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,11,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.53564,0.53564,0.58323,0.39040,0.46948,12.02805,14.20978,0.15354,0.17340,0.20364,0.08352,11.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,12,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.60405,0.60405,0.56510,0.31010,0.37905,17.45578,14.27679,0.22267,0.17059,0.08198,0.00000,12.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,13,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.53151,0.53151,0.53165,0.39477,0.47474,13.99514,13.50282,0.03646,0.20475,0.21976,0.07848,13.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,14,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.54305,0.54305,0.51268,0.36306,0.46374,15.57307,13.45687,0.15726,0.20691,0.11203,0.03296,14.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,15,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.48649,0.48649,0.48329,0.42752,0.53705,13.50052,12.89717,0.04678,0.23435,0.27077,0.04240,15.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,16,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.46277,0.46277,0.46902,0.42818,0.57451,12.97859,12.99896,0.00157,0.22919,0.19145,0.01682,16.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,17,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.44934,0.44934,0.46277,0.43544,0.59362,13.08614,13.42560,0.02528,0.20838,0.19665,0.00000,17.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,18,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.39649,0.39649,0.42998,0.49915,0.66226,11.49412,12.64140,0.09076,0.24770,0.32807,0.04290,18.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,19,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.39703,0.39703,0.40769,0.48596,0.66379,12.08216,12.30894,0.01842,0.26589,0.29137,0.00000,19.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,20,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.39981,0.39981,0.39026,0.49048,0.65826,12.91145,12.15264,0.06244,0.27478,0.32495,0.00912,20.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,21,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.40463,0.40463,0.37658,0.49022,0.65601,13.64033,12.12038,0.12540,0.27664,0.15228,0.17130,21.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,22,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.34233,0.34233,0.36784,0.54638,0.73727,11.40862,12.26209,0.06960,0.26853,0.36007,0.06894,22.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,23,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.37864,0.37864,0.34510,0.49703,0.69041,13.59680,11.80940,0.15135,0.29513,0.27872,0.00000,23.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,24,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.33597,0.33597,0.31790,0.53672,0.74935,12.02253,11.16671,0.07664,0.33661,0.30110,0.03712,24.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,25,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.34255,0.34255,0.30322,0.52312,0.74138,12.81329,10.98951,0.16596,0.34890,0.28382,0.00000,25.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,26,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.30163,0.30163,0.30032,0.57484,0.79276,11.45068,11.25016,0.01782,0.33096,0.44007,0.00139,26.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,27,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.24472,0.24472,0.29006,0.60869,0.87521,8.99263,11.20171,0.19721,0.33423,0.39971,0.00000,27.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,28,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.25885,0.25885,0.27479,0.60767,0.85472,10.06059,10.92613,0.07922,0.35339,0.38485,0.06352,28.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,29,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.25964,0.25964,0.24911,0.60683,0.85154,10.53822,10.20412,0.03274,0.40851,0.45888,0.00000,29.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,30,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.20904,0.20904,0.25250,0.65039,0.92095,8.19418,10.63716,0.22966,0.37455,0.51413,0.00000,30.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,31,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.24127,0.24127,0.24108,0.61602,0.87867,10.18715,10.44443,0.02463,0.38932,0.43345,0.00000,31.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,32,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.23370,0.23370,0.22573,0.63325,0.88746,10.15407,10.05798,0.00955,0.42063,0.46134,0.04506,32.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,33,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.23470,0.23470,0.21391,0.63848,0.88506,10.57342,9.79305,0.07969,0.44352,0.47543,0.06737,33.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,34,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.23180,0.23180,0.20635,0.63069,0.89077,10.64331,9.68983,0.09840,0.45277,0.45344,0.02930,34.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,35,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.17278,0.17278,0.10354,0.76242,0.96093,7.48202,6.15378,0.21584,0.79470,0.62016,0.40826,35.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,36,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.19228,0.19228,0.19144,0.65592,0.94662,8.51535,9.42836,0.09684,0.47713,0.46903,0.00182,36.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,37,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.20628,0.20628,0.18289,0.65082,0.92551,9.87509,9.21013,0.07220,0.49852,0.49705,0.00556,37.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,38,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.18561,0.18561,0.17726,0.68281,0.95022,8.77940,9.11215,0.03652,0.50846,0.59955,0.02020,38.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,39,ensemble_uncertainty_gate,0,0,0,0,0,1,0,0,1.48000,0.17337,0.17337,0.17518,0.69317,0.96637,7.96871,9.17930,0.13188,0.50162,0.63589,0.00000,39.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,0,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.87252,0.87252,0.87376,0.15367,0.00000,12.14837,16.68049,0.27170,0.08468,0.17394,0.00000,0.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,1,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.84327,0.84327,0.84691,0.15963,0.04547,14.89581,16.60420,0.10289,0.08703,0.07433,0.00000,1.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,2,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.78578,0.78578,0.81371,0.23297,0.11974,10.86950,15.13680,0.28192,0.13672,0.20194,0.08347,2.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,3,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.76849,0.76849,0.79124,0.22072,0.14922,12.86801,15.78668,0.18488,0.11357,0.10565,0.02419,3.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,4,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.66071,0.66071,0.62576,0.40159,0.28428,8.28951,7.81766,0.06036,0.50754,0.34334,0.43089,4.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,5,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.70503,0.70503,0.74138,0.26952,0.23759,12.77591,15.68388,0.18541,0.11710,0.13037,0.02880,5.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,6,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.65503,0.65503,0.70644,0.32385,0.30284,11.52882,14.62839,0.21189,0.15626,0.25080,0.03924,6.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,7,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.69340,0.69340,0.68830,0.25967,0.25824,16.24198,15.04364,0.07966,0.14020,0.04137,0.00000,7.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,8,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.63832,0.63832,0.65919,0.31648,0.33252,13.71741,14.53008,0.05593,0.16019,0.09984,0.05598,8.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,9,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.60515,0.60515,0.64028,0.34830,0.37855,13.11396,14.70867,0.10842,0.15308,0.09692,0.10785,9.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,10,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.54089,0.54089,0.61599,0.41292,0.46183,11.18738,14.47318,0.22703,0.16250,0.28988,0.05952,10.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,11,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.53289,0.53289,0.59162,0.41014,0.47637,11.78529,14.20978,0.17062,0.17340,0.20364,0.08352,11.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,12,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.56590,0.56590,0.57363,0.35479,0.43637,14.50720,14.27679,0.01614,0.17059,0.08198,0.00000,12.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,13,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.48610,0.48610,0.54037,0.44434,0.54176,11.54718,13.50282,0.14483,0.20475,0.21976,0.07848,13.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,14,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.51117,0.51117,0.52149,0.40319,0.51172,13.53660,13.45687,0.00592,0.20691,0.11203,0.03296,14.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,15,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.42749,0.42749,0.49218,0.48649,0.62287,10.66187,12.89717,0.17332,0.23435,0.27077,0.04240,15.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,16,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.45597,0.45597,0.47793,0.45055,0.58649,12.55889,12.99896,0.03385,0.22919,0.19145,0.01682,16.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,17,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.44669,0.44669,0.47167,0.45487,0.59964,12.87252,13.42560,0.04120,0.20838,0.19665,0.00000,17.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,18,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.34235,0.34235,0.43884,0.55447,0.74053,9.24815,12.64140,0.26842,0.24770,0.32807,0.04290,18.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,19,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.37010,0.37010,0.41647,0.52224,0.70367,10.82798,12.30894,0.12032,0.26589,0.29137,0.00000,19.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,20,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.36606,0.36606,0.39894,0.53155,0.70779,11.26809,12.15264,0.07279,0.27478,0.32495,0.00912,20.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,21,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.36778,0.36778,0.38516,0.53346,0.70992,11.76145,12.12038,0.02961,0.27664,0.15228,0.17130,21.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,22,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.28893,0.28893,0.37634,0.60104,0.81408,9.06372,12.26209,0.26083,0.26853,0.36007,0.06894,22.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,23,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.32077,0.32077,0.35337,0.55491,0.77377,10.72680,11.80940,0.09167,0.29513,0.27872,0.00000,23.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,24,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.29558,0.29558,0.32583,0.58226,0.80773,10.08914,11.16671,0.09650,0.33661,0.30110,0.03712,24.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,25,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.29560,0.29560,0.31092,0.57326,0.80907,10.46518,10.98951,0.04771,0.34890,0.28382,0.00000,25.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,26,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.26429,0.26429,0.30794,0.61816,0.84659,9.61335,11.25016,0.14549,0.33096,0.44007,0.00139,26.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,27,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.25681,0.25681,0.29750,0.61727,0.85886,9.55802,11.20171,0.14674,0.33423,0.39971,0.00000,27.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,28,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.23603,0.23603,0.28192,0.64071,0.88773,8.87489,10.92613,0.18774,0.35339,0.38485,0.06352,28.00000,abstained_fixed_risk,0.02
contact_mode_chatter,peg_insert,9,29,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.23082,0.23082,0.25566,0.64407,0.89302,8.99349,10.20412,0.11864,0.40851,0.45888,0.00000,29.00000,abstained_fixed_risk,0.02
